SpocWebEntityId	Version	ChangeTime	IsDeleted	IsPrivate	BadParameter	GoodParameter	Principle	ChangeUserId	BadParameterId	GoodParameterId
22570	4	2011-05-20	0	0	moving_Length	moving_Weight	Dynamicity	20		
22571	4	2011-05-20	0	0	moving_Length	moving_Weight	Counterweight	20		
22572	4	2011-05-20	0	0	moving_Length	moving_Weight	Use_a_pneumatic_or_hydralic_construction	20		
22573	4	2011-05-20	0	0	moving_Length	moving_Weight	Rejecting_and_regenerating_parts	20		
22574	11	2011-05-20	0	0	moving_Area	moving_Weight	Use_a_pneumatic_or_hydralic_construction	20		
22575	7	2011-05-20	0	0	moving_Area	moving_Weight	Moving_to_a_new_dimension	20		
22576	4	2011-05-20	0	0	moving_Area	moving_Weight	Use_strong_oxidisers	20		
22577	4	2011-05-20	0	0	moving_Area	moving_Weight	Rejecting_and_regenerating_parts	20		
22578	4	2011-05-20	0	0	moving_Volume	moving_Weight	Use_a_pneumatic_or_hydralic_construction	20		
22579	4	2011-05-20	0	0	moving_Volume	moving_Weight	Extraction	20		
22580	4	2011-05-20	0	0	moving_Volume	moving_Weight	Composite_materials	20		
22581	4	2011-05-20	0	0	moving_Volume	moving_Weight	Replacement_of_a_mechanical_system	20		
22582	4	2011-05-20	0	0	Speed	moving_Weight	Extraction	20		
22583	4	2011-05-20	0	0	Speed	moving_Weight	Counterweight	20		
22584	4	2011-05-20	0	0	Speed	moving_Weight	Dynamicity	20		
22585	4	2011-05-20	0	0	Speed	moving_Weight	Use_strong_oxidisers	20		
22586	4	2011-05-20	0	0	Intensity	moving_Weight	Counterweight	20		
22587	4	2011-05-20	0	0	Intensity	moving_Weight	Prior_action	20		
22588	4	2011-05-20	0	0	Intensity	moving_Weight	Mechanical_vibration	20		
22589	4	2011-05-20	0	0	Intensity	moving_Weight	Thermal_expansion	20		
22590	4	2011-05-20	0	0	Stress	moving_Weight	Prior_action	20		
22591	4	2011-05-20	0	0	Stress	moving_Weight	Phase_transition	20		
22592	4	2011-05-20	0	0	Stress	moving_Weight	Thermal_expansion	20		
22593	4	2011-05-20	0	0	Stress	moving_Weight	Composite_materials	20		
22594	4	2011-05-20	0	0	Shape	moving_Weight	Prior_action	20		
22595	4	2011-05-20	0	0	Shape	moving_Weight	Spheroidality	20		
22596	4	2011-05-20	0	0	Shape	moving_Weight	Transformation_of_physical_and_chemical_states_of_an_object	20		
22597	4	2011-05-20	0	0	Shape	moving_Weight	Composite_materials	20		
22598	4	2011-05-20	0	0	Stability	moving_Weight	Segmentation	20		
22599	4	2011-05-20	0	0	Stability	moving_Weight	Transformation_of_physical_and_chemical_states_of_an_object	20		
22600	4	2011-05-20	0	0	Stability	moving_Weight	Periodic_action	20		
22601	4	2011-05-20	0	0	Stability	moving_Weight	Inert_environment	20		
22602	4	2011-05-20	0	0	Strength	moving_Weight	Replacement_of_a_mechanical_system	20		
22603	4	2011-05-20	0	0	Strength	moving_Weight	An_inexpensive_short-life_object_instead_of_an_expensive_durable_one	20		
22604	4	2011-05-20	0	0	Strength	moving_Weight	Mechanical_vibration	20		
22605	4	2011-05-20	0	0	Strength	moving_Weight	Composite_materials	20		
22606	4	2011-05-20	0	0	moving_Duration	moving_Weight	Combining_(Integration)	20		
22607	4	2011-05-20	0	0	moving_Duration	moving_Weight	Rejecting_and_regenerating_parts	20		
22608	4	2011-05-20	0	0	moving_Duration	moving_Weight	Use_of_porous_material	20		
22609	4	2011-05-20	0	0	moving_Duration	moving_Weight	Transformation_of_physical_and_chemical_states_of_an_object	20		
22610	4	2011-05-20	0	0	Temperature	moving_Weight	Universality	20		
22611	4	2011-05-20	0	0	Temperature	moving_Weight	Use_a_pneumatic_or_hydralic_construction	20		
22612	4	2011-05-20	0	0	Temperature	moving_Weight	Asymmetry	20		
22613	4	2011-05-20	0	0	Temperature	moving_Weight	Use_strong_oxidisers	20		
22614	4	2011-05-20	0	0	Illumination	moving_Weight	Periodic_action	20		
22615	4	2011-05-20	0	0	Illumination	moving_Weight	Segmentation	20		
22616	4	2011-05-20	0	0	Illumination	moving_Weight	Changing_the_color	20		
22617	4	2011-05-20	0	0	moving_Energy	moving_Weight	Transformation_of_physical_and_chemical_states_of_an_object	20		
22618	4	2011-05-20	0	0	moving_Energy	moving_Weight	Equipotentiality	20		
22619	4	2011-05-20	0	0	moving_Energy	moving_Weight	Rejecting_and_regenerating_parts	20		
22620	4	2011-05-20	0	0	moving_Energy	moving_Weight	Use_of_porous_material	20		
22621	4	2011-05-20	0	0	Power	moving_Weight	Equipotentiality	20		
22622	4	2011-05-20	0	0	Power	moving_Weight	Phase_transition	20		
22623	4	2011-05-20	0	0	Power	moving_Weight	Mechanical_vibration	20		
22624	4	2011-05-20	0	0	Power	moving_Weight	Use_of_porous_material	20		
22625	4	2011-05-20	0	0	Energy-Loss	moving_Weight	Universality	20		
22626	4	2011-05-20	0	0	Energy-Loss	moving_Weight	Extraction	20		
22627	4	2011-05-20	0	0	Energy-Loss	moving_Weight	Rejecting_and_regenerating_parts	20		
22628	4	2011-05-20	0	0	Energy-Loss	moving_Weight	Periodic_action	20		
22629	4	2011-05-20	0	0	Substance-Loss	moving_Weight	Combining_(Integration)	20		
22630	4	2011-05-20	0	0	Substance-Loss	moving_Weight	Transformation_of_physical_and_chemical_states_of_an_object	20		
22631	4	2011-05-20	0	0	Substance-Loss	moving_Weight	Local_quality	20		
22632	4	2011-05-20	0	0	Substance-Loss	moving_Weight	Use_of_porous_material	20		
22633	4	2011-05-20	0	0	Information-Loss	moving_Weight	Prior_action	20		
22634	4	2011-05-20	0	0	Information-Loss	moving_Weight	Mediator	20		
22635	4	2011-05-20	0	0	Information-Loss	moving_Weight	Transformation_of_physical_and_chemical_states_of_an_object	20		
22636	4	2011-05-20	0	0	Time-Loss	moving_Weight	Prior_action	20		
22637	4	2011-05-20	0	0	Time-Loss	moving_Weight	Transformation_of_physical_and_chemical_states_of_an_object	20		
22638	4	2011-05-20	0	0	Time-Loss	moving_Weight	Continuity_of_useful_action	20		
22639	4	2011-05-20	0	0	Time-Loss	moving_Weight	Replacement_of_a_mechanical_system	20		
22640	4	2011-05-20	0	0	Quantity	moving_Weight	Local_quality	20		
22641	4	2011-05-20	0	0	Quantity	moving_Weight	Copying	20		
22642	4	2011-05-20	0	0	Quantity	moving_Weight	Mechanical_vibration	20		
22643	4	2011-05-20	0	0	Quantity	moving_Weight	Use_of_porous_material	20		
22644	4	2011-05-20	0	0	Reliability	moving_Weight	Segmentation	20		
22645	4	2011-05-20	0	0	Reliability	moving_Weight	Local_quality	20		
22646	4	2011-05-20	0	0	Reliability	moving_Weight	Cushion_in_advance	20		
22647	4	2011-05-20	0	0	Reliability	moving_Weight	An_inexpensive_short-life_object_instead_of_an_expensive_durable_one	20		
22648	4	2011-05-20	0	0	Measurement_Accuracy	moving_Weight	Replacement_of_a_mechanical_system	20		
22649	4	2011-05-20	0	0	Measurement_Accuracy	moving_Weight	An_inexpensive_short-life_object_instead_of_an_expensive_durable_one	20		
22650	4	2011-05-20	0	0	Measurement_Accuracy	moving_Weight	Transformation_of_physical_and_chemical_states_of_an_object	20		
22651	4	2011-05-20	0	0	Measurement_Accuracy	moving_Weight	Copying	20		
22652	4	2011-05-20	0	0	Manufacturing_Precision	moving_Weight	Replacement_of_a_mechanical_system	20		
22653	4	2011-05-20	0	0	Manufacturing_Precision	moving_Weight	Transformation_of_physical_and_chemical_states_of_an_object	20		
22654	4	2011-05-20	0	0	Manufacturing_Precision	moving_Weight	Copying	20		
22655	4	2011-05-20	0	0	Manufacturing_Precision	moving_Weight	Mechanical_vibration	20		
22656	4	2011-05-20	0	0	affected_harm	moving_Weight	Convert_harm_into_benefit	20		
22657	4	2011-05-20	0	0	affected_harm	moving_Weight	Rushing_through	20		
22658	4	2011-05-20	0	0	affected_harm	moving_Weight	Mechanical_vibration	20		
22659	4	2011-05-20	0	0	affected_harm	moving_Weight	An_inexpensive_short-life_object_instead_of_an_expensive_durable_one	20		
22660	4	2011-05-20	0	0	generated_harm	moving_Weight	Convert_harm_into_benefit	20		
22661	4	2011-05-20	0	0	generated_harm	moving_Weight	Transformation_of_physical_and_chemical_states_of_an_object	20		
22662	4	2011-05-20	0	0	generated_harm	moving_Weight	Use_of_porous_material	20		
22663	4	2011-05-20	0	0	generated_harm	moving_Weight	Inert_environment	20		
22664	4	2011-05-20	0	0	Ease_of_manufacture	moving_Weight	An_inexpensive_short-life_object_instead_of_an_expensive_durable_one	20		
22665	4	2011-05-20	0	0	Ease_of_manufacture	moving_Weight	Replacement_of_a_mechanical_system	20		
22666	4	2011-05-20	0	0	Ease_of_manufacture	moving_Weight	Segmentation	20		
22667	4	2011-05-20	0	0	Ease_of_manufacture	moving_Weight	Phase_transition	20		
22668	4	2011-05-20	0	0	Ease_of_operation	moving_Weight	Transformation_of_physical_and_chemical_states_of_an_object	20		
22669	4	2011-05-20	0	0	Ease_of_operation	moving_Weight	Local_quality	20		
22670	4	2011-05-20	0	0	Ease_of_operation	moving_Weight	Extraction	20		
22671	4	2011-05-20	0	0	Ease_of_operation	moving_Weight	Mediator	20		
22672	4	2011-05-20	0	0	Ease_of_repair	moving_Weight	Extraction	20		
22673	4	2011-05-20	0	0	Ease_of_repair	moving_Weight	An_inexpensive_short-life_object_instead_of_an_expensive_durable_one	20		
22674	4	2011-05-20	0	0	Ease_of_repair	moving_Weight	Replacement_of_a_mechanical_system	20		
22675	4	2011-05-20	0	0	Ease_of_repair	moving_Weight	Cushion_in_advance	20		
22676	4	2011-05-20	0	0	Versatility	moving_Weight	Use_a_pneumatic_or_hydralic_construction	20		
22677	4	2011-05-20	0	0	Versatility	moving_Weight	Combining_(Integration)	20		
22678	4	2011-05-20	0	0	Versatility	moving_Weight	Dynamicity	20		
22679	4	2011-05-20	0	0	Versatility	moving_Weight	Counterweight	20		
22680	4	2011-05-20	0	0	Complexity	moving_Weight	Copying	20		
22681	4	2011-05-20	0	0	Complexity	moving_Weight	Flexible_film_or_thin_membranes	20		
22682	4	2011-05-20	0	0	Complexity	moving_Weight	Phase_transition	20		
22683	4	2011-05-20	0	0	Complexity	moving_Weight	Rejecting_and_regenerating_parts	20		
22684	4	2011-05-20	0	0	Difficulty	moving_Weight	Replacement_of_a_mechanical_system	20		
22685	4	2011-05-20	0	0	Difficulty	moving_Weight	Use_a_pneumatic_or_hydralic_construction	20		
22686	4	2011-05-20	0	0	Difficulty	moving_Weight	Copying	20		
22687	4	2011-05-20	0	0	Difficulty	moving_Weight	Changing_the_color	20		
22688	4	2011-05-20	0	0	Automation	moving_Weight	Copying	20		
22689	4	2011-05-20	0	0	Automation	moving_Weight	Transformation_of_physical_and_chemical_states_of_an_object	20		
22690	4	2011-05-20	0	0	Automation	moving_Weight	Mechanical_vibration	20		
22691	4	2011-05-20	0	0	Automation	moving_Weight	Periodic_action	20		
22692	5	2011-05-20	0	0	10307	22159	Transformation_of_physical_and_chemical_states_of_an_object	20		
22693	5	2011-05-20	0	0	10307	22159	Local_quality	20		
22694	5	2011-05-20	0	0	10307	22159	Mediator	20		
22695	5	2011-05-20	0	0	10307	22159	Thermal_expansion	20		
22696	4	2011-05-20	0	0	stationary_Length	stationary_Weight	Prior_action	20		
22697	4	2011-05-20	0	0	stationary_Length	stationary_Weight	Segmentation	20		
22698	4	2011-05-20	0	0	stationary_Length	stationary_Weight	Use_a_pneumatic_or_hydralic_construction	20		
22699	4	2011-05-20	0	0	stationary_Length	stationary_Weight	Transformation_of_physical_and_chemical_states_of_an_object	20		
22700	4	2011-05-20	0	0	stationary_Area	stationary_Weight	Transformation_of_physical_and_chemical_states_of_an_object	20		
22701	4	2011-05-20	0	0	stationary_Area	stationary_Weight	Flexible_film_or_thin_membranes	20		
22702	4	2011-05-20	0	0	stationary_Area	stationary_Weight	Inversion	20		
22703	4	2011-05-20	0	0	stationary_Area	stationary_Weight	Extraction	20		
22704	4	2011-05-20	0	0	stationary_Volume	stationary_Weight	Combining_(Integration)	20		
22705	4	2011-05-20	0	0	stationary_Volume	stationary_Weight	Transformation_of_physical_and_chemical_states_of_an_object	20		
22706	4	2011-05-20	0	0	stationary_Volume	stationary_Weight	Spheroidality	20		
22707	4	2011-05-20	0	0	stationary_Volume	stationary_Weight	Extraction	20		
22708	4	2011-05-20	0	0	Intensity	stationary_Weight	Counterweight	20		
22709	4	2011-05-20	0	0	Intensity	stationary_Weight	Prior_action	20		
22710	4	2011-05-20	0	0	Intensity	stationary_Weight	Periodic_action	20		
22711	4	2011-05-20	0	0	Intensity	stationary_Weight	Transformation_of_physical_and_chemical_states_of_an_object	20		
22712	4	2011-05-20	0	0	Stress	stationary_Weight	Inversion	20		
22713	4	2011-05-20	0	0	Stress	stationary_Weight	Use_a_pneumatic_or_hydralic_construction	20		
22714	4	2011-05-20	0	0	Stress	stationary_Weight	Prior_action	20		
22715	4	2011-05-20	0	0	Stress	stationary_Weight	Mechanical_vibration	20		
22716	4	2011-05-20	0	0	Shape	stationary_Weight	Inversion	20		
22717	4	2011-05-20	0	0	Shape	stationary_Weight	Prior_action	20		
22718	4	2011-05-20	0	0	Shape	stationary_Weight	Use_a_pneumatic_or_hydralic_construction	20		
22719	4	2011-05-20	0	0	Shape	stationary_Weight	Spheroidality	20		
22720	4	2011-05-20	0	0	Stability	stationary_Weight	Copying	20		
22721	4	2011-05-20	0	0	Stability	stationary_Weight	Inert_environment	20		
22722	4	2011-05-20	0	0	Stability	stationary_Weight	Segmentation	20		
22723	4	2011-05-20	0	0	Stability	stationary_Weight	Composite_materials	20		
22724	4	2011-05-20	0	0	Strength	stationary_Weight	Replacement_of_a_mechanical_system	20		
22725	4	2011-05-20	0	0	Strength	stationary_Weight	Extraction	20		
22726	4	2011-05-20	0	0	Strength	stationary_Weight	Prior_action	20		
22727	4	2011-05-20	0	0	Strength	stationary_Weight	An_inexpensive_short-life_object_instead_of_an_expensive_durable_one	20		
22728	4	2011-05-20	0	0	stationary_Duration	stationary_Weight	Extraction	20		
22729	4	2011-05-20	0	0	stationary_Duration	stationary_Weight	An_inexpensive_short-life_object_instead_of_an_expensive_durable_one	20		
22730	4	2011-05-20	0	0	stationary_Duration	stationary_Weight	Periodic_action	20		
22731	4	2011-05-20	0	0	stationary_Duration	stationary_Weight	Universality	20		
22732	4	2011-05-20	0	0	Temperature	stationary_Weight	Replacement_of_a_mechanical_system	20		
22733	4	2011-05-20	0	0	Temperature	stationary_Weight	Periodic_action	20		
22734	4	2011-05-20	0	0	Temperature	stationary_Weight	Changing_the_color	20		
22735	4	2011-05-20	0	0	Temperature	stationary_Weight	Convert_harm_into_benefit	20		
22736	4	2011-05-20	0	0	Illumination	stationary_Weight	Periodic_action	20		
22737	4	2011-05-20	0	0	Illumination	stationary_Weight	Changing_the_color	20		
22738	4	2011-05-20	0	0	Illumination	stationary_Weight	Transformation_of_physical_and_chemical_states_of_an_object	20		
22739	4	2011-05-20	0	0	stationary_Energy	stationary_Weight	Mechanical_vibration	20		
22740	4	2011-05-20	0	0	stationary_Energy	stationary_Weight	Periodic_action	20		
22741	4	2011-05-20	0	0	stationary_Energy	stationary_Weight	Replacement_of_a_mechanical_system	20		
22742	4	2011-05-20	0	0	stationary_Energy	stationary_Weight	Segmentation	20		
22743	4	2011-05-20	0	0	Power	stationary_Weight	Dynamicity	20		
22744	4	2011-05-20	0	0	Power	stationary_Weight	Periodic_action	20		
22745	4	2011-05-20	0	0	Power	stationary_Weight	Mechanical_vibration	20		
22746	4	2011-05-20	0	0	Energy-Loss	stationary_Weight	Mechanical_vibration	20		
22747	4	2011-05-20	0	0	Energy-Loss	stationary_Weight	Periodic_action	20		
22748	4	2011-05-20	0	0	Energy-Loss	stationary_Weight	Replacement_of_a_mechanical_system	20		
22749	4	2011-05-20	0	0	Energy-Loss	stationary_Weight	Dynamicity	20		
22750	4	2011-05-20	0	0	Substance-Loss	stationary_Weight	Combining_(Integration)	20		
22751	4	2011-05-20	0	0	Substance-Loss	stationary_Weight	Counterweight	20		
22752	4	2011-05-20	0	0	Substance-Loss	stationary_Weight	Inversion	20		
22753	4	2011-05-20	0	0	Substance-Loss	stationary_Weight	Flexible_film_or_thin_membranes	20		
22754	4	2011-05-20	0	0	Information-Loss	stationary_Weight	Prior_action	20		
22755	4	2011-05-20	0	0	Information-Loss	stationary_Weight	Dynamicity	20		
22756	4	2011-05-20	0	0	Information-Loss	stationary_Weight	Transformation_of_physical_and_chemical_states_of_an_object	20		
22757	4	2011-05-20	0	0	Time-Loss	stationary_Weight	Prior_action	20		
22758	4	2011-05-20	0	0	Time-Loss	stationary_Weight	Continuity_of_useful_action	20		
22759	4	2011-05-20	0	0	Time-Loss	stationary_Weight	Transformation_of_physical_and_chemical_states_of_an_object	20		
22760	4	2011-05-20	0	0	Time-Loss	stationary_Weight	Copying	20		
22761	4	2011-05-20	0	0	Quantity	stationary_Weight	Periodic_action	20		
22762	4	2011-05-20	0	0	Quantity	stationary_Weight	Universality	20		
22763	4	2011-05-20	0	0	Quantity	stationary_Weight	Mechanical_vibration	20		
22764	4	2011-05-20	0	0	Quantity	stationary_Weight	Copying	20		
22765	4	2011-05-20	0	0	Reliability	stationary_Weight	Prior_action	20		
22766	4	2011-05-20	0	0	Reliability	stationary_Weight	Replacement_of_a_mechanical_system	20		
22767	4	2011-05-20	0	0	Reliability	stationary_Weight	Counterweight	20		
22768	4	2011-05-20	0	0	Reliability	stationary_Weight	Local_quality	20		
22769	4	2011-05-20	0	0	Measurement_Accuracy	stationary_Weight	Mechanical_vibration	20		
22770	4	2011-05-20	0	0	Measurement_Accuracy	stationary_Weight	Copying	20		
22771	4	2011-05-20	0	0	Measurement_Accuracy	stationary_Weight	Replacement_of_a_mechanical_system	20		
22772	4	2011-05-20	0	0	Manufacturing_Precision	stationary_Weight	Prior_action	20		
22773	4	2011-05-20	0	0	Manufacturing_Precision	stationary_Weight	Segmentation	20		
22774	4	2011-05-20	0	0	Manufacturing_Precision	stationary_Weight	Transformation_of_physical_and_chemical_states_of_an_object	20		
22775	4	2011-05-20	0	0	Manufacturing_Precision	stationary_Weight	Moving_to_a_new_dimension	20		
22776	4	2011-05-20	0	0	affected_harm	stationary_Weight	Extraction	20		
22777	4	2011-05-20	0	0	affected_harm	stationary_Weight	Periodic_action	20		
22778	4	2011-05-20	0	0	affected_harm	stationary_Weight	Convert_harm_into_benefit	20		
22779	4	2011-05-20	0	0	affected_harm	stationary_Weight	Thermal_expansion	20		
22780	4	2011-05-20	0	0	generated_harm	stationary_Weight	Transformation_of_physical_and_chemical_states_of_an_object	20		
22781	4	2011-05-20	0	0	generated_harm	stationary_Weight	Convert_harm_into_benefit	20		
22782	4	2011-05-20	0	0	generated_harm	stationary_Weight	Segmentation	20		
22783	4	2011-05-20	0	0	generated_harm	stationary_Weight	Inert_environment	20		
22784	4	2011-05-20	0	0	Ease_of_manufacture	stationary_Weight	Replacement_of_a_mechanical_system	20		
22785	4	2011-05-20	0	0	Ease_of_manufacture	stationary_Weight	Segmentation	20		
22786	4	2011-05-20	0	0	Ease_of_manufacture	stationary_Weight	Prior_counteracion	20		
22787	4	2011-05-20	0	0	Ease_of_operation	stationary_Weight	Universality	20		
22788	4	2011-05-20	0	0	Ease_of_operation	stationary_Weight	Inversion	20		
22789	4	2011-05-20	0	0	Ease_of_operation	stationary_Weight	Segmentation	20		
22790	4	2011-05-20	0	0	Ease_of_operation	stationary_Weight	Changing_the_color	20		
22791	4	2011-05-20	0	0	Ease_of_repair	stationary_Weight	Extraction	20		
22792	4	2011-05-20	0	0	Ease_of_repair	stationary_Weight	An_inexpensive_short-life_object_instead_of_an_expensive_durable_one	20		
22793	4	2011-05-20	0	0	Ease_of_repair	stationary_Weight	Replacement_of_a_mechanical_system	20		
22794	4	2011-05-20	0	0	Ease_of_repair	stationary_Weight	Cushion_in_advance	20		
22795	4	2011-05-20	0	0	Versatility	stationary_Weight	Periodic_action	20		
22796	4	2011-05-20	0	0	Versatility	stationary_Weight	Dynamicity	20		
22797	4	2011-05-20	0	0	Versatility	stationary_Weight	Use_a_pneumatic_or_hydralic_construction	20		
22798	4	2011-05-20	0	0	Complexity	stationary_Weight	Segmentation	20		
22799	4	2011-05-20	0	0	Complexity	stationary_Weight	Prior_action	20		
22800	4	2011-05-20	0	0	Complexity	stationary_Weight	Copying	20		
22801	4	2011-05-20	0	0	Complexity	stationary_Weight	Inert_environment	20		
22802	4	2011-05-20	0	0	Difficulty	stationary_Weight	Self-service	20		
22803	4	2011-05-20	0	0	Difficulty	stationary_Weight	Replacement_of_a_mechanical_system	20		
22804	4	2011-05-20	0	0	Difficulty	stationary_Weight	Moving_to_a_new_dimension	20		
22805	4	2011-05-20	0	0	Difficulty	stationary_Weight	Dynamicity	20		
22806	4	2011-05-20	0	0	Automation	stationary_Weight	Extraction	20		
22807	4	2011-05-20	0	0	Automation	stationary_Weight	Copying	20		
22808	4	2011-05-20	0	0	Automation	stationary_Weight	Transformation_of_physical_and_chemical_states_of_an_object	20		
22809	5	2011-05-20	0	0	10307	22160	Segmentation	20		
22810	5	2011-05-20	0	0	10307	22160	Replacement_of_a_mechanical_system	20		
22811	5	2011-05-20	0	0	10307	22160	Dynamicity	20		
22812	5	2011-05-20	0	0	10307	22160	Transformation_of_physical_and_chemical_states_of_an_object	20		
22813	4	2011-05-20	0	0	moving_Weight	moving_Length	Counterweight	20		
22814	4	2011-05-20	0	0	moving_Weight	moving_Length	Dynamicity	20		
22815	4	2011-05-20	0	0	moving_Weight	moving_Length	Use_a_pneumatic_or_hydralic_construction	20		
22816	4	2011-05-20	0	0	moving_Weight	moving_Length	Rejecting_and_regenerating_parts	20		
22817	4	2011-05-20	0	0	moving_Area	moving_Length	Dynamicity	20		
22818	4	2011-05-20	0	0	moving_Area	moving_Length	Moving_to_a_new_dimension	20		
22819	4	2011-05-20	0	0	moving_Area	moving_Length	Asymmetry	20		
22820	4	2011-05-20	0	0	moving_Volume	moving_Length	Nesting	20		
22821	4	2011-05-20	0	0	moving_Volume	moving_Length	Moving_to_a_new_dimension	20		
22822	4	2011-05-20	0	0	moving_Volume	moving_Length	Asymmetry	20		
22823	4	2011-05-20	0	0	moving_Volume	moving_Length	Transformation_of_physical_and_chemical_states_of_an_object	20		
22824	4	2011-05-20	0	0	Speed	moving_Length	Inversion	20		
22825	4	2011-05-20	0	0	Speed	moving_Length	Asymmetry	20		
22826	4	2011-05-20	0	0	Speed	moving_Length	Counterweight	20		
22827	4	2011-05-20	0	0	Intensity	moving_Length	Moving_to_a_new_dimension	20		
22828	4	2011-05-20	0	0	Intensity	moving_Length	Prior_action	20		
22829	4	2011-05-20	0	0	Intensity	moving_Length	Asymmetry	20		
22830	4	2011-05-20	0	0	Stress	moving_Length	Segmentation	20		
22831	4	2011-05-20	0	0	Stress	moving_Length	Counterweight	20		
22832	4	2011-05-20	0	0	Stress	moving_Length	Transformation_of_physical_and_chemical_states_of_an_object	20		
22833	4	2011-05-20	0	0	Shape	moving_Length	Segmentation	20		
22834	4	2011-05-20	0	0	Shape	moving_Length	Counterweight	20		
22835	4	2011-05-20	0	0	Shape	moving_Length	Prior_action	20		
22836	4	2011-05-20	0	0	Shape	moving_Length	Use_a_pneumatic_or_hydralic_construction	20		
22837	4	2011-05-20	0	0	Stability	moving_Length	Segmentation	20		
22838	4	2011-05-20	0	0	Stability	moving_Length	Counterweight	20		
22839	4	2011-05-20	0	0	Stability	moving_Length	Dynamicity	20		
22840	4	2011-05-20	0	0	Stability	moving_Length	Rejecting_and_regenerating_parts	20		
22841	4	2011-05-20	0	0	Strength	moving_Length	Counterweight	20		
22842	4	2011-05-20	0	0	Strength	moving_Length	Transformation_of_physical_and_chemical_states_of_an_object	20		
22843	4	2011-05-20	0	0	Strength	moving_Length	Use_a_pneumatic_or_hydralic_construction	20		
22844	4	2011-05-20	0	0	Strength	moving_Length	Rejecting_and_regenerating_parts	20		
22845	4	2011-05-20	0	0	moving_Duration	moving_Length	Periodic_action	20		
22846	4	2011-05-20	0	0	Temperature	moving_Length	Prior_action	20		
22847	4	2011-05-20	0	0	Temperature	moving_Length	Dynamicity	20		
22848	4	2011-05-20	0	0	Temperature	moving_Length	Periodic_action	20		
22849	4	2011-05-20	0	0	Illumination	moving_Length	Changing_the_color	20		
22850	4	2011-05-20	0	0	moving_Energy	moving_Length	Counterweight	20		
22851	4	2011-05-20	0	0	moving_Energy	moving_Length	Transformation_of_physical_and_chemical_states_of_an_object	20		
22852	4	2011-05-20	0	0	moving_Energy	moving_Length	Mediator	20		
22853	4	2011-05-20	0	0	Power	moving_Length	Segmentation	20		
22854	4	2011-05-20	0	0	Power	moving_Length	Transformation_of_physical_and_chemical_states_of_an_object	20		
22855	4	2011-05-20	0	0	Energy-Loss	moving_Length	Nesting	20		
22856	4	2011-05-20	0	0	Energy-Loss	moving_Length	Extraction	20		
22857	4	2011-05-20	0	0	Energy-Loss	moving_Length	Transformation_of_physical_and_chemical_states_of_an_object	20		
22858	4	2011-05-20	0	0	Energy-Loss	moving_Length	Inert_environment	20		
22859	4	2011-05-20	0	0	Substance-Loss	moving_Length	Asymmetry	20		
22860	4	2011-05-20	0	0	Substance-Loss	moving_Length	Use_a_pneumatic_or_hydralic_construction	20		
22861	4	2011-05-20	0	0	Substance-Loss	moving_Length	Feedback	20		
22862	4	2011-05-20	0	0	Substance-Loss	moving_Length	Prior_action	20		
22863	4	2011-05-20	0	0	Information-Loss	moving_Length	Segmentation	20		
22864	4	2011-05-20	0	0	Information-Loss	moving_Length	Mediator	20		
22865	4	2011-05-20	0	0	Time-Loss	moving_Length	Dynamicity	20		
22866	4	2011-05-20	0	0	Time-Loss	moving_Length	Extraction	20		
22867	4	2011-05-20	0	0	Time-Loss	moving_Length	Use_a_pneumatic_or_hydralic_construction	20		
22868	4	2011-05-20	0	0	Quantity	moving_Length	Use_a_pneumatic_or_hydralic_construction	20		
22869	4	2011-05-20	0	0	Quantity	moving_Length	Transformation_of_physical_and_chemical_states_of_an_object	20		
22870	4	2011-05-20	0	0	Reliability	moving_Length	Prior_action	20		
22871	4	2011-05-20	0	0	Reliability	moving_Length	Spheroidality	20		
22872	4	2011-05-20	0	0	Reliability	moving_Length	Use_a_pneumatic_or_hydralic_construction	20		
22873	4	2011-05-20	0	0	Reliability	moving_Length	Composite_materials	20		
22874	4	2011-05-20	0	0	Measurement_Accuracy	moving_Length	Replacement_of_a_mechanical_system	20		
22875	4	2011-05-20	0	0	Measurement_Accuracy	moving_Length	Changing_the_color	20		
22876	4	2011-05-20	0	0	Measurement_Accuracy	moving_Length	Asymmetry	20		
22877	4	2011-05-20	0	0	Manufacturing_Precision	moving_Length	Prior_action	20		
22878	4	2011-05-20	0	0	Manufacturing_Precision	moving_Length	Replacement_of_a_mechanical_system	20		
22879	4	2011-05-20	0	0	Manufacturing_Precision	moving_Length	Use_a_pneumatic_or_hydralic_construction	20		
22880	4	2011-05-20	0	0	Manufacturing_Precision	moving_Length	Thermal_expansion	20		
22881	4	2011-05-20	0	0	affected_harm	moving_Length	Segmentation	20		
22882	4	2011-05-20	0	0	affected_harm	moving_Length	Dynamicity	20		
22883	4	2011-05-20	0	0	affected_harm	moving_Length	Moving_to_a_new_dimension	20		
22884	4	2011-05-20	0	0	affected_harm	moving_Length	Mediator	20		
22885	4	2011-05-20	0	0	generated_harm	moving_Length	Moving_to_a_new_dimension	20		
22886	4	2011-05-20	0	0	generated_harm	moving_Length	Dynamicity	20		
22887	4	2011-05-20	0	0	Ease_of_manufacture	moving_Length	Segmentation	20		
22888	4	2011-05-20	0	0	Ease_of_manufacture	moving_Length	Use_a_pneumatic_or_hydralic_construction	20		
22889	4	2011-05-20	0	0	Ease_of_manufacture	moving_Length	Moving_to_a_new_dimension	20		
